districtId,name,date
d2742160,t3027201,2017
d2725080,t3027202,2017
d2711670,t3027203,2017
d2722920,t3027203,2017
d2725080,t3027203,2017
d2725080,t3027300,2017
d2742160,t3027300,2017
d2711670,t3027400,2017
d2742160,t3027400,2017
d2711670,t3027501,2017
d2711670,t3027503,2017
d2722920,t3027503,2017
d2711670,t3027504,2017
d2722920,t3027601,2017
d2722920,t3027602,2017
d2710170,t3027700,2017
d2722920,t3027700,2017
d2741460,t3027700,2017
d2741910,t3027700,2017
d2721240,t3100200,2017
d2731780,t3100200,2017
d2721240,t3100400,2017
d2721240,t3100500,2017
d2721240,t3100700,2017
d2721240,t3100800,2017
d2721240,t3100900,2017
d2721240,t3101200,2017
d2721240,t3101300,2017
d2721240,t3101600,2017
d2721240,t3101800,2017
d2721240,t3101900,2017
d2721240,t3102000,2017
d2721240,t3102100,2017
d2721240,t3102300,2017
d2721240,t3102500,2017
d2721240,t3102600,2017
d2721240,t3102800,2017
d2721240,t3102900,2017
d2721240,t3103000,2017
d2721240,t3103100,2017
d2721240,t3103400,2017
d2721240,t3103600,2017
d2721240,t3103700,2017
d2721240,t3103900,2017
d2721240,t3104000,2017
d2721240,t3104100,2017
d2721240,t3104400,2017
d2721240,t3104800,2017
d2721240,t3104900,2017
d2721240,t3105100,2017
d2721240,t3105201,2017
d2721240,t3105204,2017
d2721240,t3105400,2017
d2721240,t3105500,2017
d2721240,t3105600,2017
d2721240,t3105700,2017
d2721240,t3106000,2017
d2721240,t3106200,2017
d2721240,t3106400,2017
d2721240,t3106500,2017
d2721240,t3106600,2017
d2721240,t3106700,2017
d2721240,t3106900,2017
d2721240,t3107000,2017
d2721240,t3107400,2017
d2721240,t3107500,2017
d2721240,t3107600,2017
d2721240,t3108000,2017
d2721240,t3108600,2017
d2721240,t3108700,2017
d2721240,t3108800,2017
d2721240,t3108900,2017
d2721240,t3109000,2017
d2721240,t3109100,2017
d2721240,t3109200,2017
d2721240,t3109300,2017
d2721240,t3109400,2017
d2721240,t3109700,2017
d2721240,t3109800,2017
d2721240,t3109900,2017
d2721240,t3110000,2017
d2721240,t3110100,2017
d2721240,t3110200,2017
d2721240,t3110400,2017
d2721240,t3110500,2017
d2721240,t3110800,2017
d2721240,t3110900,2017
d2721240,t3111100,2017
d2721240,t3111200,2017
d2721240,t3111300,2017
d2721240,t3111400,2017
d2721240,t3111500,2017
d2721240,t3111600,2017
d2733780,t3122500,2017
d2733780,t3122600,2017
d2705790,t3125500,2017
d2721240,t3125600,2017
d2721240,t3125700,2017
d2721240,t3125800,2017
d2721240,t3125900,2017
d2721240,t3126000,2017
d2721240,t3126100,2017
d2721240,t3126200,2017
d2705790,t3980000,2017
d2731750,t3980000,2017
d2721240,t3000101,2016
d2721240,t3000102,2016
d2721240,t3000300,2016
d2721240,t3000601,2016
d2721240,t3000603,2016
d2721240,t3001100,2016
d2721240,t3001700,2016
d2721240,t3002200,2016
d2721240,t3002400,2016
d2721240,t3002700,2016
d2721240,t3003200,2016
d2721240,t3003300,2016
d2721240,t3003800,2016
d2721240,t3005901,2016
d2721240,t3005902,2016
d2721240,t3006800,2016
d2721240,t3007700,2016
d2721240,t3007801,2016
d2721240,t3008100,2016
d2721240,t3008200,2016
d2721240,t3008300,2016
d2721240,t3008400,2016
d2721240,t3008500,2016
d2721240,t3009500,2016
d2721240,t3009600,2016
d2721240,t3010600,2016
d2721240,t3010700,2016
d2721240,t3011000,2016
d2721240,t3011703,2016
d2721240,t3011704,2016
d2721240,t3011800,2016
d2721240,t3011998,2016
d2721240,t3012001,2016
d2721240,t3012003,2016
d2721240,t3012101,2016
d2721240,t3012102,2016
d2733420,t3020101,2016
d2721240,t3020102,2016
d2733420,t3020102,2016
d2703180,t3020200,2016
d2706240,t3020200,2016
d2703180,t3020301,2016
d2706240,t3020301,2016
d2725200,t3020301,2016
d2725200,t3020302,2016
d2725200,t3020303,2016
d2706240,t3020304,2016
d2725200,t3020304,2016
d2731780,t3020304,2016
d2731780,t3020400,2016
d2706240,t3020500,2016
d2706240,t3020600,2016
d2731780,t3020700,2016
d2731780,t3020801,2016
d2731780,t3020804,2016
d2731780,t3020902,2016
d2731780,t3020903,2016
d2731780,t3021001,2016
d2731780,t3021002,2016
d2731780,t3021100,2016
d2721240,t3021200,2016
d2731780,t3021200,2016
d2731780,t3021300,2016
d2721240,t3021400,2016
d2731780,t3021400,2016
d2731780,t3021501,2016
d2731780,t3021502,2016
d2731780,t3021503,2016
d2731780,t3021504,2016
d2731780,t3021505,2016
d2714260,t3021601,2016
d2731780,t3021601,2016
d2731780,t3021602,2016
d2714260,t3021700,2016
d2731780,t3021700,2016
d2714260,t3021800,2016
d2714260,t3021900,2016
d2733780,t3021900,2016
d2733780,t3022000,2016
d2733780,t3022101,2016
d2733780,t3022102,2016
d2714260,t3022200,2016
d2733780,t3022200,2016
d2733780,t3022301,2016
d2714260,t3022302,2016
d2733780,t3022302,2016
d2733780,t3022400,2016
d2733780,t3022700,2016
d2733780,t3022801,2016
d2733780,t3022802,2016
d2733780,t3022901,2016
d2733780,t3022902,2016
d2714260,t3023000,2016
d2733780,t3023000,2016
d2711250,t3023100,2016
d2733780,t3023100,2016
d2714260,t3023200,2016
d2733780,t3023200,2016
d2714260,t3023300,2016
d2714260,t3023400,2016
d2711250,t3023501,2016
d2714260,t3023501,2016
d2733780,t3023501,2016
d2711250,t3023502,2016
d2714260,t3023502,2016
d2711250,t3023600,2016
d2711250,t3023700,2016
d2711250,t3023801,2016
d2711250,t3023802,2016
d2731750,t3023802,2016
d2711250,t3023901,2016
d2711250,t3023902,2016
d2714220,t3023902,2016
d2711250,t3023903,2016
d2714220,t3023903,2016
d2711250,t3024003,2016
d2711250,t3024004,2016
d2731750,t3024004,2016
d2711250,t3024005,2016
d2731750,t3024005,2016
d2711250,t3024006,2016
d2731750,t3024006,2016
d2731750,t3024100,2016
d2731750,t3024200,2016
d2731750,t3024300,2016
d2731750,t3024400,2016
d2731750,t3024500,2016
d2731750,t3024600,2016
d2731750,t3024700,2016
d2731750,t3024801,2016
d2705790,t3024802,2016
d2731750,t3024802,2016
d2731750,t3024901,2016
d2731750,t3024902,2016
d2705790,t3024903,2016
d2731750,t3024903,2016
d2705790,t3025100,2016
d2705790,t3025201,2016
d2705790,t3025205,2016
d2705790,t3025301,2016
d2705790,t3025302,2016
d2705790,t3025401,2016
d2705790,t3025403,2016
d2705790,t3025601,2016
d2705790,t3025603,2016
d2705790,t3025605,2016
d2705790,t3025701,2016
d2705790,t3025702,2016
d2705790,t3025801,2016
d2705790,t3025802,2016
d2705790,t3025803,2016
d2705790,t3025805,2016
d2705790,t3025903,2016
d2711250,t3025903,2016
d2705790,t3025905,2016
d2711250,t3025905,2016
d2714220,t3025905,2016
d2705790,t3025906,2016
d2705790,t3025907,2016
d2714220,t3026005,2016
d2714260,t3026005,2016
d2714220,t3026006,2016
d2714220,t3026007,2016
d2714260,t3026007,2016
d2711670,t3026013,2016
d2714220,t3026013,2016
d2714260,t3026013,2016
d2708190,t3026014,2016
d2711670,t3026014,2016
d2714220,t3026014,2016
d2714220,t3026015,2016
d2714220,t3026016,2016
d2714220,t3026018,2016
d2714220,t3026019,2016
d2714220,t3026020,2016
d2714220,t3026021,2016
d2714220,t3026022,2016
d2714260,t3026101,2016
d2714260,t3026103,2016
d2714260,t3026104,2016
d2711670,t3026201,2016
d2711670,t3026202,2016
d2714260,t3026202,2016
d2711670,t3026205,2016
d2714260,t3026205,2016
d2714260,t3026206,2016
d2711670,t3026207,2016
d2711670,t3026208,2016
d2714260,t3026208,2016
d2714260,t3026301,2016
d2742160,t3026301,2016
d2711670,t3026302,2016
d2714260,t3026302,2016
d2742160,t3026302,2016
d2714260,t3026402,2016
d2733780,t3026402,2016
d2714260,t3026403,2016
d2742160,t3026403,2016
d2714260,t3026404,2016
d2742160,t3026404,2016
d2731780,t3026505,2016
d2742160,t3026505,2016
d2714260,t3026507,2016
d2742160,t3026507,2016
d2725200,t3026508,2016
d2731780,t3026508,2016
d2725200,t3026509,2016
d2731780,t3026509,2016
d2725200,t3026510,2016
d2731780,t3026510,2016
d2731780,t3026511,2016
d2714260,t3026512,2016
d2731780,t3026512,2016
d2742160,t3026512,2016
d2731780,t3026514,2016
d2742160,t3026514,2016
d2742160,t3026605,2016
d2742160,t3026606,2016
d2742160,t3026609,2016
d2742160,t3026610,2016
d2742160,t3026611,2016
d2725200,t3026612,2016
d2731780,t3026612,2016
d2742160,t3026612,2016
d2742160,t3026613,2016
d2725200,t3026702,2016
d2725200,t3026706,2016
d2703180,t3026707,2016
d2725200,t3026707,2016
d2725200,t3026708,2016
d2725200,t3026710,2016
d2725200,t3026711,2016
d2725200,t3026712,2016
d2725200,t3026713,2016
d2725200,t3026714,2016
d2725200,t3026715,2016
d2732070,t3026715,2016
d2742160,t3026715,2016
d2725200,t3026716,2016
d2725200,t3026807,2016
d2731780,t3026807,2016
d2725200,t3026809,2016
d2731780,t3026809,2016
d2725200,t3026810,2016
d2703180,t3026811,2016
d2725200,t3026811,2016
d2703180,t3026812,2016
d2725200,t3026812,2016
d2703180,t3026814,2016
d2725200,t3026814,2016
d2703180,t3026815,2016
d2725200,t3026816,2016
d2725200,t3026818,2016
d2725200,t3026819,2016
d2703180,t3026820,2016
d2725200,t3026820,2016
d2703180,t3026822,2016
d2725200,t3026822,2016
d2703180,t3026823,2016
d2725200,t3026823,2016
d2703180,t3026903,2016
d2703180,t3026906,2016
d2703180,t3026907,2016
d2703180,t3026908,2016
d2707200,t3026909,2016
d2711370,t3026909,2016
d2725200,t3026909,2016
d2703180,t3026910,2016
d2711370,t3026910,2016
d2725200,t3026910,2016
d2707200,t3027001,2016
d2710170,t3027001,2016
d2732070,t3027001,2016
d2710170,t3027002,2016
d2722920,t3027002,2016
d2725080,t3027002,2016
d2732070,t3027002,2016
d2710170,t3027101,2016
d2725080,t3027101,2016
d2732070,t3027101,2016
d2742160,t3027101,2016
d2707200,t3027102,2016
d2710170,t3027102,2016
d2725200,t3027102,2016
d2732070,t3027102,2016
d2742160,t3027102,2016
d2722920,t3027201,2016
d2725080,t3027201,2016
d2742160,t3027201,2016
d2725080,t3027202,2016
d2711670,t3027203,2016
d2722920,t3027203,2016
d2725080,t3027203,2016
d2725080,t3027300,2016
d2742160,t3027300,2016
d2711670,t3027400,2016
d2742160,t3027400,2016
d2711670,t3027501,2016
d2711670,t3027503,2016
d2722920,t3027503,2016
d2711670,t3027504,2016
d2722920,t3027601,2016
d2722920,t3027602,2016
d2710170,t3027700,2016
d2722920,t3027700,2016
d2741460,t3027700,2016
d2741910,t3027700,2016
d2721240,t3100200,2016
d2731780,t3100200,2016
d2721240,t3100400,2016
d2721240,t3100500,2016
d2721240,t3100700,2016
d2721240,t3100800,2016
d2721240,t3100900,2016
d2721240,t3101200,2016
d2721240,t3101300,2016
d2721240,t3101600,2016
d2721240,t3101800,2016
d2721240,t3101900,2016
d2721240,t3102000,2016
d2721240,t3102100,2016
d2721240,t3102300,2016
d2721240,t3102500,2016
d2721240,t3102600,2016
d2721240,t3102800,2016
d2721240,t3102900,2016
d2721240,t3103000,2016
d2721240,t3103100,2016
d2721240,t3103400,2016
d2721240,t3103600,2016
d2721240,t3103700,2016
d2721240,t3103900,2016
d2721240,t3104000,2016
d2721240,t3104100,2016
d2721240,t3104400,2016
d2721240,t3104800,2016
d2721240,t3104900,2016
d2721240,t3105100,2016
d2721240,t3105201,2016
d2721240,t3105204,2016
d2721240,t3105400,2016
d2721240,t3105500,2016
d2721240,t3105600,2016
d2721240,t3105700,2016
d2721240,t3106000,2016
d2721240,t3106200,2016
d2721240,t3106400,2016
d2721240,t3106500,2016
d2721240,t3106600,2016
d2721240,t3106700,2016
d2721240,t3106900,2016
d2721240,t3107000,2016
d2721240,t3107400,2016
d2721240,t3107500,2016
d2721240,t3107600,2016
d2721240,t3108000,2016
d2721240,t3108600,2016
d2721240,t3108700,2016
d2721240,t3108800,2016
d2721240,t3108900,2016
d2721240,t3109000,2016
d2721240,t3109100,2016
d2721240,t3109200,2016
d2721240,t3109300,2016
d2721240,t3109400,2016
d2721240,t3109700,2016
d2721240,t3109800,2016
d2721240,t3109900,2016
d2721240,t3110000,2016
d2721240,t3110100,2016
d2721240,t3110200,2016
d2721240,t3110400,2016
d2721240,t3110500,2016
d2721240,t3110800,2016
d2721240,t3110900,2016
d2721240,t3111100,2016
d2721240,t3111200,2016
d2721240,t3111300,2016
d2721240,t3111400,2016
d2721240,t3111500,2016
d2721240,t3111600,2016
d2733780,t3122500,2016
d2733780,t3122600,2016
d2705790,t3125500,2016
d2721240,t3125600,2016
d2721240,t3125700,2016
d2721240,t3125800,2016
d2721240,t3125900,2016
d2721240,t3126000,2016
d2721240,t3126100,2016
d2721240,t3126200,2016
d2705790,t3980000,2016
d2731750,t3980000,2016
