year,month,name,ppl_enrolled_snap
2018,3,t3026013,33
2018,3,t3026014,55
2018,3,t3026015,105
2018,3,t3026016,212
2018,3,t3026018,37
2018,3,t3026019,281
2018,3,t3026020,460
2018,3,t3026021,39
2018,3,t3026022,14
2018,3,t3026101,66
2018,3,t3026103,16
2018,3,t3026104,200
2018,3,t3026201,15
2018,3,t3026202,15
2018,3,t3026205,25
2018,3,t3026206,78
2018,3,t3026207,233
2018,3,t3026208,18
2018,3,t3026302,14
2018,3,t3026402,255
2018,3,t3026403,135
2018,3,t3026404,33
2018,3,t3026505,38
2018,3,t3026507,271
2018,3,t3026508,35
2018,3,t3026509,17
2018,3,t3026510,49
2018,3,t3026511,151
2018,3,t3026512,175
2018,3,t3026514,168
2018,3,t3026605,10
2018,3,t3026606,77
2018,3,t3026609,15
2018,3,t3026610,75
2018,3,t3026611,341
2018,3,t3026612,126
2018,3,t3026613,123
2018,3,t3026702,40
2018,3,t3026706,33
2018,3,t3026707,48
2018,3,t3026708,111
2018,3,t3026710,256
2018,3,t3026711,61
2018,3,t3026712,161
2018,3,t3026713,54
2018,3,t3026714,220
2018,3,t3026715,137
2018,3,t3026716,47
2018,3,t3026807,556
2018,3,t3026809,693
2018,3,t3026810,787
2018,3,t3026811,734
2018,3,t3026812,260
2018,3,t3026814,643
2018,3,t3026815,355
2018,3,t3026816,657
2018,3,t3026818,694
2018,3,t3026819,1114
2018,3,t3026820,346
2018,3,t3026822,74
2018,3,t3026823,124
2018,3,t3026903,87
2018,3,t3026906,118
2018,3,t3026907,135
2018,3,t3026908,115
2018,3,t3026909,123
2018,3,t3026910,192
2018,3,t3027001,54
2018,3,t3027002,85
2018,3,t3027101,45
2018,3,t3027102,145
2018,3,t3027201,11
2018,3,t3027202,41
2018,3,t3027203,81
2018,3,t3027300,113
2018,3,t3027400,13
2018,3,t3027501,96
2018,3,t3027503,16
2018,3,t3027504,24
2018,3,t3027601,141
2018,3,t3027602,129
2018,3,t3027700,105
2018,3,t3031801,10
2018,3,t3032600,15
2018,3,t3041103,10
2018,3,t3051201,10
2018,3,t3100200,703
2018,3,t3100400,763
2018,3,t3100500,176
2018,3,t3100700,488
2018,3,t3100800,964
2018,3,t3100900,1322
2018,3,t3101200,116
2018,3,t3101300,529
2018,3,t3101600,991
2018,3,t3101800,483
2018,3,t3101900,326
2018,3,t3102000,478
2018,3,t3102100,894
2018,3,t3102300,443
2018,3,t3102500,378
2018,3,t3102600,139
2018,3,t3102800,846
2018,3,t3102900,252
2018,3,t3103000,85
2018,3,t3103100,264
2018,3,t3103400,928
2018,3,t3103600,84
2018,3,t3103700,279
2018,3,t3104000,397
2018,3,t3104100,655
2018,3,t3104400,386
2018,3,t3104800,2244
2018,3,t3104900,320
2018,3,t3105100,18
2018,3,t3105201,165
2018,3,t3105204,638
2018,3,t3105400,389
2018,3,t3105500,48
2018,3,t3105600,234
2018,3,t3105700,475
2018,3,t3106000,971
2018,3,t3106200,724
2018,3,t3106400,371
2018,3,t3106500,14
2018,3,t3106600,12
2018,3,t3106700,113
2018,3,t3106900,237
2018,3,t3107000,405
2018,3,t3107400,189
2018,3,t3107500,95
2018,3,t3107600,100
2018,3,t3108000,24
2018,3,t3108600,288
2018,3,t3108700,408
2018,3,t3108800,421
2018,3,t3108900,68
2018,3,t3109000,32
2018,3,t3109100,47
2018,3,t3109200,70
2018,3,t3109300,236
2018,3,t3109400,228
2018,3,t3109700,148
2018,3,t3109800,45
2018,3,t3109900,86
2018,3,t3110000,210
2018,3,t3110100,114
2018,3,t3110200,111
2018,3,t3110400,222
2018,3,t3110500,89
2018,3,t3110800,140
2018,3,t3110900,206
2018,3,t3111100,93
2018,3,t3111200,18
2018,3,t3111300,37
2018,3,t3111400,56
2018,3,t3111500,140
2018,3,t3111600,39
2018,3,t3122500,227
2018,3,t3122600,31
2018,3,t3125500,284
2018,3,t3125600,16
2018,3,t3125700,1020
2018,3,t3125800,844
2018,3,t3125900,1037
2018,3,t3126000,1227
2018,3,t3126100,459
2018,3,t3126200,411
2018,3,t3980000,100
2018,3,t9080203,10
2018,4,t3000101,467
2018,4,t3000102,853
2018,4,t3000300,217
2018,4,t3000601,252
2018,4,t3000603,78
2018,4,t3001100,155
2018,4,t3001700,353
2018,4,t3002200,468
2018,4,t3002400,247
2018,4,t3002700,601
2018,4,t3003200,378
2018,4,t3003300,671
2018,4,t3003800,113
2018,4,t3005901,799
2018,4,t3005902,927
2018,4,t3006800,310
2018,4,t3007700,404
2018,4,t3007801,389
2018,4,t3008100,63
2018,4,t3008200,801
2018,4,t3008300,315
2018,4,t3008400,326
2018,4,t3008500,421
2018,4,t3009500,336
2018,4,t3009600,226
2018,4,t3011000,144
2018,4,t3011703,33
2018,4,t3011704,60
2018,4,t3011800,83
2018,4,t3011998,140
2018,4,t3012001,110
2018,4,t3012003,463
2018,4,t3012101,432
2018,4,t3012102,154
2018,4,t3020101,17
2018,4,t3020102,52
2018,4,t3020200,997
2018,4,t3020301,353
2018,4,t3020302,351
2018,4,t3020303,420
2018,4,t3020304,382
2018,4,t3020400,633
2018,4,t3020500,422
2018,4,t3020600,240
2018,4,t3020700,249
2018,4,t3020801,126
2018,4,t3020804,204
2018,4,t3020902,91
2018,4,t3020903,94
2018,4,t3021001,201
2018,4,t3021002,97
2018,4,t3021100,149
2018,4,t3021200,197
2018,4,t3021300,539
2018,4,t3021400,291
2018,4,t3021501,261
2018,4,t3021502,455
2018,4,t3021503,338
2018,4,t3021504,142
2018,4,t3021505,166
2018,4,t3021601,149
2018,4,t3021602,261
2018,4,t3021700,93
2018,4,t3021800,13
2018,4,t3021900,38
2018,4,t3022000,24
2018,4,t3022101,146
2018,4,t3022102,138
2018,4,t3022200,76
2018,4,t3022301,100
2018,4,t3022302,249
2018,4,t3022400,273
2018,4,t3022700,88
2018,4,t3022801,27
2018,4,t3022802,176
2018,4,t3022901,149
2018,4,t3022902,10
2018,4,t3023000,101
2018,4,t3023200,458
2018,4,t3023300,495
2018,4,t3023400,586
2018,4,t3023501,71
2018,4,t3023502,15
2018,4,t3023700,16
2018,4,t3023801,34
2018,4,t3023802,16
2018,4,t3023901,15
2018,4,t3023903,74
2018,4,t3024003,166
2018,4,t3024004,347
2018,4,t3024005,42
2018,4,t3024100,112
2018,4,t3024200,57
2018,4,t3024300,103
2018,4,t3024400,279
2018,4,t3024500,64
2018,4,t3024600,243
2018,4,t3024700,137
2018,4,t3024801,163
2018,4,t3024802,341
2018,4,t3024901,47
2018,4,t3024902,187
2018,4,t3024903,260
2018,4,t3025100,144
2018,4,t3025201,573
2018,4,t3025205,424
2018,4,t3025301,60
2018,4,t3025302,381
2018,4,t3025401,286
2018,4,t3025403,230
2018,4,t3025601,228
2018,4,t3025603,63
2018,4,t3025605,100
2018,4,t3025701,330
2018,4,t3025702,203
2018,4,t3025801,83
2018,4,t3025802,39
2018,4,t3025803,183
2018,4,t3025805,44
2018,4,t3025903,139
2018,4,t3025906,268
2018,4,t3025907,26
2018,4,t3026005,304
2018,4,t3026006,110
2018,4,t3026007,163
2018,4,t3026013,33
2018,4,t3026014,55
2018,4,t3026015,103
2018,4,t3026016,189
2018,4,t3026018,40
2018,4,t3026019,270
2018,4,t3026020,462
2018,4,t3026021,39
2018,4,t3026022,13
2018,4,t3026101,65
2018,4,t3026103,17
2018,4,t3026104,206
2018,4,t3026201,15
2018,4,t3026202,10
2018,4,t3026205,24
2018,4,t3026206,80
2018,4,t3026207,237
2018,4,t3026208,17
2018,4,t3026302,11
2018,4,t3026402,253
2018,4,t3026403,133
2018,4,t3026404,34
2018,4,t3026505,22
2018,4,t3026507,257
2018,4,t3026508,49
2018,4,t3026509,18
2018,4,t3026510,44
2018,4,t3026511,157
2018,4,t3026512,166
2018,4,t3026514,172
2018,4,t3026605,10
2018,4,t3026606,75
2018,4,t3026610,72
2018,4,t3026611,335
2018,4,t3026612,115
2018,4,t3026613,117
2018,4,t3026702,41
2018,4,t3026706,34
2018,4,t3026707,60
2018,4,t3026708,110
2018,4,t3026710,259
2018,4,t3026711,59
2018,4,t3026712,157
2018,4,t3026713,59
2018,4,t3026714,212
2018,4,t3026715,129
2018,4,t3026716,46
2018,4,t3026807,564
2018,4,t3026809,657
2018,4,t3026810,772
2018,4,t3026811,728
2018,4,t3026812,271
2018,4,t3026814,633
2018,4,t3026815,357
2018,4,t3026816,645
2018,4,t3026818,669
2018,4,t3026819,1137
2018,4,t3026820,368
2018,4,t3026822,72
2018,4,t3026823,117
2018,4,t3026903,90
2018,4,t3026906,115
2018,4,t3026907,122
2018,4,t3026908,117
2018,4,t3026909,126
2018,4,t3026910,164
2018,4,t3027001,42
2018,4,t3027002,80
2018,4,t3027101,51
2018,4,t3027102,134
2018,4,t3027201,11
2018,4,t3027202,40
2018,4,t3027203,80
2018,4,t3027300,111
2018,4,t3027501,105
2018,4,t3027503,17
2018,4,t3027504,24
2018,4,t3027601,125
2018,4,t3027602,126
2018,4,t3027700,113
2018,4,t3030601,12
2018,4,t3031801,10
2018,4,t3032600,12
2018,4,t3051400,12
2018,4,t3100200,674
2018,4,t3100400,783
2018,4,t3100500,174
2018,4,t3100700,457
2018,4,t3100800,959
2018,4,t3100900,1243
2018,4,t3101200,115
2018,4,t3101300,540
2018,4,t3101600,972
2018,4,t3101800,477
2018,4,t3101900,324
2018,4,t3102000,480
2018,4,t3102100,923
2018,4,t3102300,461
2018,4,t3102500,367
2018,4,t3102600,145
2018,4,t3102800,848
2018,4,t3102900,230
2018,4,t3103000,80
2018,4,t3103100,257
2018,4,t3103400,896
2018,4,t3103600,80
2018,4,t3103700,280
2018,4,t3104000,365
2018,4,t3104100,669
2018,4,t3104400,349
2018,4,t3104800,2182
2018,4,t3104900,323
2018,4,t3105100,19
2018,4,t3105201,171
2018,4,t3105204,647
2018,4,t3105400,370
2018,4,t3105500,50
2018,4,t3105600,234
2018,4,t3105700,472
2018,4,t3106000,967
2018,4,t3106200,718
2018,4,t3106400,381
2018,4,t3106500,13
2018,4,t3106600,11
2018,4,t3106700,114
2018,4,t3106900,251
2018,4,t3107000,390
2018,4,t3107400,189
2018,4,t3107500,93
2018,4,t3107600,110
2018,4,t3108000,25
2018,4,t3108600,291
2018,4,t3108700,415
2018,4,t3108800,406
2018,4,t3108900,72
2018,4,t3109000,34
2018,4,t3109100,49
2018,4,t3109200,75
2018,4,t3109300,210
2018,4,t3109400,234
2018,4,t3109700,137
2018,4,t3109800,44
2018,4,t3109900,89
2018,4,t3110000,208
2018,4,t3110100,109
2018,4,t3110200,125
2018,4,t3110400,229
2018,4,t3110500,91
2018,4,t3110800,137
2018,4,t3110900,210
2018,4,t3111100,84
2018,4,t3111200,24
2018,4,t3111300,36
2018,4,t3111400,57
2018,4,t3111500,134
2018,4,t3111600,40
2018,4,t3122500,223
2018,4,t3122600,30
2018,4,t3125500,289
2018,4,t3125600,19
2018,4,t3125700,993
2018,4,t3125800,874
2018,4,t3125900,995
2018,4,t3126000,1210
2018,4,t3126100,464
2018,4,t3126200,375
2018,4,t3980000,101
2018,5,t3000101,459
2018,5,t3000102,877
2018,5,t3000300,221
2018,5,t3000601,241
2018,5,t3000603,75
2018,5,t3001100,142
2018,5,t3001700,374
2018,5,t3002200,487
2018,5,t3002400,214
2018,5,t3002700,627
2018,5,t3003200,388
2018,5,t3003300,675
2018,5,t3003800,107
2018,5,t3005901,799
2018,5,t3005902,922
2018,5,t3006800,324
2018,5,t3007700,432
2018,5,t3007801,381
2018,5,t3008100,66
2018,5,t3008200,817
2018,5,t3008300,323
2018,5,t3008400,337
2018,5,t3008500,429
2018,5,t3009500,367
2018,5,t3009600,233
2018,5,t3011000,142
2018,5,t3011703,24
2018,5,t3011704,56
2018,5,t3011800,83
2018,5,t3011998,138
2018,5,t3012001,114
2018,5,t3012003,460
2018,5,t3012101,435
2018,5,t3012102,155
2018,5,t3020101,19
2018,5,t3020102,50
2018,5,t3020200,956
2018,5,t3020301,360
2018,5,t3020302,330
2018,5,t3020303,423
2018,5,t3020304,412
2018,5,t3020400,631
2018,5,t3020500,410
2018,5,t3020600,213
2018,5,t3020700,238
2018,5,t3020801,121
2018,5,t3020804,195
2018,5,t3020902,86
2018,5,t3020903,105
2018,5,t3021001,213
2018,5,t3021002,116
2018,5,t3021100,146
2018,5,t3021200,199
2018,5,t3021300,540
2018,5,t3021400,290
2018,5,t3021501,254
2018,5,t3021502,478
2018,5,t3021503,337
2018,5,t3021504,142
2018,5,t3021505,182
2018,5,t3021601,146
2018,5,t3021602,265
2018,5,t3021700,94
2018,5,t3021800,13
2018,5,t3021900,36
2018,5,t3022000,30
2018,5,t3022101,142
2018,5,t3022102,144
2018,5,t3022200,76
2018,5,t3022301,103
2018,5,t3022302,253
2018,5,t3022400,254
2018,5,t3022700,85
2018,5,t3022801,24
2018,5,t3022802,184
2018,5,t3022901,138
2018,5,t3022902,11
2018,5,t3023000,109
2018,5,t3023200,477
2018,5,t3023300,457
2018,5,t3023400,578
2018,5,t3023501,70
2018,5,t3023502,13
2018,5,t3023700,12
2018,5,t3023801,35
2018,5,t3023802,28
2018,5,t3023901,15
2018,5,t3023903,82
2018,5,t3024003,158
2018,5,t3024004,334
2018,5,t3024005,44
2018,5,t3024100,87
2018,5,t3024200,60
2018,5,t3024300,113
2018,5,t3024400,275
2018,5,t3024500,62
2018,5,t3024600,235
2018,5,t3024700,134
2018,5,t3024801,169
2018,5,t3024802,337
2018,5,t3024901,54
2018,5,t3024902,180
2018,5,t3024903,270
2018,5,t3025100,166
2018,5,t3025201,557
2018,5,t3025205,444
2018,5,t3025301,65
2018,5,t3025302,403
2018,5,t3025401,308
2018,5,t3025403,234
2018,5,t3025601,225
2018,5,t3025603,60
2018,5,t3025605,101
2018,5,t3025701,299
2018,5,t3025702,196
2018,5,t3025801,93
2018,5,t3025802,43
2018,5,t3025803,176
2018,5,t3025805,45
2018,5,t3025903,135
2018,5,t3025906,259
2018,5,t3025907,24
2018,5,t3026005,294
2018,5,t3026006,111
2018,5,t3026007,160
2018,5,t3026013,29
2018,5,t3026014,56
2018,5,t3026015,106
2018,5,t3026016,215
2018,5,t3026018,48
2018,5,t3026019,271
2018,5,t3026020,461
2018,5,t3026021,39
2018,5,t3026022,13
2018,5,t3026101,60
2018,5,t3026103,17
2018,5,t3026104,205
2018,5,t3026201,20
2018,5,t3026205,26
2018,5,t3026206,79
2018,5,t3026207,234
2018,5,t3026302,13
2018,5,t3026402,254
2018,5,t3026403,136
2018,5,t3026404,37
2018,5,t3026505,21
2018,5,t3026507,273
2018,5,t3026508,43
2018,5,t3026509,18
2018,5,t3026510,53
2018,5,t3026511,157
2018,5,t3026512,182
2018,5,t3026514,193
2018,5,t3026605,10
2018,5,t3026606,77
2018,5,t3026609,11
2018,5,t3026610,75
2018,5,t3026611,312
2018,5,t3026612,118
2018,5,t3026613,122
2018,5,t3026702,52
2018,5,t3026706,39
2018,5,t3026707,53
2018,5,t3026708,107
2018,5,t3026710,259
2018,5,t3026711,63
2018,5,t3026712,148
2018,5,t3026713,50
2018,5,t3026714,202
2018,5,t3026715,132
2018,5,t3026716,46
2018,5,t3026807,577
2018,5,t3026809,660
2018,5,t3026810,788
2018,5,t3026811,720
2018,5,t3026812,264
2018,5,t3026814,622
2018,5,t3026815,339
2018,5,t3026816,638
2018,5,t3026818,664
2018,5,t3026819,1111
2018,5,t3026820,354
2018,5,t3026822,72
2018,5,t3026823,125
2018,5,t3026903,91
2018,5,t3026906,145
2018,5,t3026907,98
2018,5,t3026908,131
2018,5,t3026909,128
2018,5,t3026910,176
2018,5,t3027001,42
2018,5,t3027002,64
2018,5,t3027101,51
2018,5,t3027102,137
2018,5,t3027201,13
2018,5,t3027202,42
2018,5,t3027203,89
2018,5,t3027300,108
2018,5,t3027501,87
2018,5,t3027503,14
2018,5,t3027504,25
2018,5,t3027601,129
2018,5,t3027602,133
2018,5,t3027700,107
2018,5,t3030601,13
2018,5,t3032600,12
2018,5,t3034601,16
2018,5,t3041301,11
2018,5,t3051103,15
2018,5,t3051302,16
2018,5,t3051305,10
2018,5,t3051400,12
2018,5,t3100200,665
2018,5,t3100400,800
2018,5,t3100500,184
2018,5,t3100700,479
2018,5,t3100800,933
2018,5,t3100900,1270
2018,5,t3101200,91
2018,5,t3101300,541
2018,5,t3101600,939
2018,5,t3101800,495
2018,5,t3101900,324
2018,5,t3102000,488
2018,5,t3102100,933
2018,5,t3102300,456
2018,5,t3102500,383
2018,5,t3102600,147
2018,5,t3102800,845
2018,5,t3102900,213
2018,5,t3103000,77
2018,5,t3103100,254
2018,5,t3103400,894
2018,5,t3103600,77
2018,5,t3103700,276
2018,5,t3104000,382
2018,5,t3104100,689
2018,5,t3104400,382
2018,5,t3104800,2161
2018,5,t3104900,313
2018,5,t3105100,22
2018,5,t3105201,167
2018,5,t3105204,644
2018,5,t3105400,381
2018,5,t3105500,48
2018,5,t3105600,238
2018,5,t3105700,469
2018,5,t3106000,992
2018,5,t3106200,715
2018,5,t3106400,385
2018,5,t3106500,14
2018,5,t3106700,109
2018,5,t3106900,243
2018,5,t3107000,392
2018,5,t3107400,178
2018,5,t3107500,84
2018,5,t3107600,101
2018,5,t3108000,29
2018,5,t3108600,277
2018,5,t3108700,412
2018,5,t3108800,409
2018,5,t3108900,76
2018,5,t3109000,33
2018,5,t3109100,41
2018,5,t3109200,63
2018,5,t3109300,232
2018,5,t3109400,236
2018,5,t3109700,125
2018,5,t3109800,42
2018,5,t3109900,83
2018,5,t3110000,208
2018,5,t3110100,108
2018,5,t3110200,116
2018,5,t3110400,233
2018,5,t3110500,101
2018,5,t3110800,132
2018,5,t3110900,218
2018,5,t3111100,86
2018,5,t3111200,25
2018,5,t3111300,38
2018,5,t3111400,66
2018,5,t3111500,118
2018,5,t3111600,38
2018,5,t3122500,211
2018,5,t3122600,27
2018,5,t3125500,286
2018,5,t3125600,19
2018,5,t3125700,953
2018,5,t3125800,891
2018,5,t3125900,982
2018,5,t3126000,1192
2018,5,t3126100,444
2018,5,t3126200,457
2018,5,t3980000,96
2018,6,t3000101,439
2018,6,t3000102,914
2018,6,t3000300,236
2018,6,t3000601,245
2018,6,t3000603,75
2018,6,t3001100,148
2018,6,t3001700,356
2018,6,t3002200,465
2018,6,t3002400,234
2018,6,t3002700,597
2018,6,t3003200,373
2018,6,t3003300,673
2018,6,t3003800,117
2018,6,t3005901,819
2018,6,t3005902,921
2018,6,t3006800,323
2018,6,t3007700,395
2018,6,t3007801,396
2018,6,t3008100,65
2018,6,t3008200,809
2018,6,t3008300,311
2018,6,t3008400,338
2018,6,t3008500,438
2018,6,t3009500,372
2018,6,t3009600,234
2018,6,t3010700,10
2018,6,t3011000,144
2018,6,t3011703,20
2018,6,t3011704,58
2018,6,t3011800,89
2018,6,t3011998,150
2018,6,t3012001,126
2018,6,t3012003,470
2018,6,t3012101,418
2018,6,t3012102,156
2018,6,t3020101,18
2018,6,t3020102,50
2018,6,t3020200,975
2018,6,t3020301,366
2018,6,t3020302,321
2018,6,t3020303,415
2018,6,t3020304,403
2018,6,t3020400,634
2018,6,t3020500,418
2018,6,t3020600,227
2018,6,t3020700,289
2018,6,t3020801,122
2018,6,t3020804,173
2018,6,t3020902,92
2018,6,t3020903,112
2018,6,t3021001,222
2018,6,t3021002,102
2018,6,t3021100,137
2018,6,t3021200,201
2018,6,t3021300,547
2018,6,t3021400,283
2018,6,t3021501,262
2018,6,t3021502,472
2018,6,t3021503,340
2018,6,t3021504,135
2018,6,t3021505,200
2018,6,t3021601,156
2018,6,t3021602,256
2018,6,t3021700,76
2018,6,t3021800,14
2018,6,t3021900,38
2018,6,t3022000,28
2018,6,t3022101,149
2018,6,t3022102,157
2018,6,t3022200,69
2018,6,t3022301,109
2018,6,t3022302,237
2018,6,t3022400,246
2018,6,t3022700,86
2018,6,t3022801,17
2018,6,t3022802,187
2018,6,t3022901,140
2018,6,t3022902,13
2018,6,t3023000,101
2018,6,t3023200,475
2018,6,t3023300,489
2018,6,t3023400,586
2018,6,t3023501,68
2018,6,t3023502,13
2018,6,t3023700,10
2018,6,t3023801,29
2018,6,t3023802,27
2018,6,t3023901,12
2018,6,t3023903,72
2018,6,t3024003,151
2018,6,t3024004,325
2018,6,t3024005,43
2018,6,t3024100,101
2018,6,t3024200,70
2018,6,t3024300,115
2018,6,t3024400,272
2018,6,t3024500,62
2018,6,t3024600,219
2018,6,t3024700,134
2018,6,t3024801,150
2018,6,t3024802,372
2018,6,t3024901,48
2018,6,t3024902,179
2018,6,t3024903,268
2018,6,t3025100,157
2018,6,t3025201,551
2018,6,t3025205,441
2018,6,t3025301,65
2018,6,t3025302,393
2018,6,t3025401,305
2018,6,t3025403,225
2018,6,t3025601,229
2018,6,t3025603,49
2018,6,t3025605,101
2018,6,t3025701,304
2018,6,t3025702,216
2018,6,t3025801,87
2018,6,t3025802,41
2018,6,t3025803,183
2018,6,t3025805,38
2018,6,t3025903,137
2018,6,t3025906,272
2018,6,t3025907,29
2018,6,t3026005,289
2018,6,t3026006,113
2018,6,t3026007,136
2018,6,t3026013,29
2018,6,t3026014,48
2018,6,t3026015,106
2018,6,t3026016,218
2018,6,t3026018,49
2018,6,t3026019,266
2018,6,t3026020,454
2018,6,t3026021,24
2018,6,t3026022,12
2018,6,t3026101,59
2018,6,t3026103,17
2018,6,t3026104,193
2018,6,t3026201,15
2018,6,t3026205,28
2018,6,t3026206,82
2018,6,t3026207,239
2018,6,t3026208,10
2018,6,t3026302,12
2018,6,t3026402,253
2018,6,t3026403,148
2018,6,t3026404,36
2018,6,t3026505,32
2018,6,t3026507,267
2018,6,t3026508,54
2018,6,t3026509,19
2018,6,t3026510,50
2018,6,t3026511,158
2018,6,t3026512,201
2018,6,t3026514,187
2018,6,t3026606,83
2018,6,t3026609,11
2018,6,t3026610,84
2018,6,t3026611,308
2018,6,t3026612,129
2018,6,t3026613,110
2018,6,t3026702,38
2018,6,t3026706,37
2018,6,t3026707,46
2018,6,t3026708,105
2018,6,t3026710,258
2018,6,t3026711,72
2018,6,t3026712,142
2018,6,t3026713,49
2018,6,t3026714,194
2018,6,t3026715,124
2018,6,t3026716,48
2018,6,t3026807,607
2018,6,t3026809,675
2018,6,t3026810,786
2018,6,t3026811,711
2018,6,t3026812,260
2018,6,t3026814,665
2018,6,t3026815,346
2018,6,t3026816,688
2018,6,t3026818,667
2018,6,t3026819,1056
2018,6,t3026820,357
2018,6,t3026822,73
2018,6,t3026823,100
2018,6,t3026903,110
2018,6,t3026906,128
2018,6,t3026907,107
2018,6,t3026908,137
2018,6,t3026909,126
2018,6,t3026910,159
2018,6,t3027001,43
2018,6,t3027002,62
2018,6,t3027101,46
2018,6,t3027102,135
2018,6,t3027202,40
2018,6,t3027203,90
2018,6,t3027300,112
2018,6,t3027400,12
2018,6,t3027501,73
2018,6,t3027503,15
2018,6,t3027504,19
2018,6,t3027601,136
2018,6,t3027602,124
2018,6,t3027700,102
2018,6,t3030601,14
2018,6,t3033900,16
2018,6,t3050710,10
2018,6,t3051302,15
2018,6,t3051400,16
2018,6,t3100200,685
2018,6,t3100400,755
2018,6,t3100500,190
2018,6,t3100700,456
2018,6,t3100800,967
2018,6,t3100900,1268
2018,6,t3101200,90
2018,6,t3101300,563
2018,6,t3101600,944
2018,6,t3101800,491
2018,6,t3101900,333
2018,6,t3102000,513
2018,6,t3102100,907
2018,6,t3102300,442
2018,6,t3102500,341
2018,6,t3102600,153
2018,6,t3102800,832
2018,6,t3102900,234
2018,6,t3103000,74
2018,6,t3103100,270
2018,6,t3103400,959
2018,6,t3103600,81
2018,6,t3103700,274
2018,6,t3104000,388
2018,6,t3104100,680
2018,6,t3104400,380
2018,6,t3104800,2174
2018,6,t3104900,325
2018,6,t3105100,20
2018,6,t3105201,172
2018,6,t3105204,657
2018,6,t3105400,373
2018,6,t3105500,51
2018,6,t3105600,229
2018,6,t3105700,470
2018,6,t3106000,978
2018,6,t3106200,730
2018,6,t3106400,390
2018,6,t3106500,15
2018,6,t3106700,111
2018,6,t3106900,261
2018,6,t3107000,386
2018,6,t3107400,190
2018,6,t3107500,100
2018,6,t3107600,109
2018,6,t3108000,19
2018,6,t3108600,280
2018,6,t3108700,432
2018,6,t3108800,398
2018,6,t3108900,74
2018,6,t3109000,35
2018,6,t3109100,43
2018,6,t3109200,63
2018,6,t3109300,223
2018,6,t3109400,239
2018,6,t3109700,121
2018,6,t3109800,43
2018,6,t3109900,88
2018,6,t3110000,215
2018,6,t3110100,109
2018,6,t3110200,128
2018,6,t3110400,242
2018,6,t3110500,92
2018,6,t3110800,126
2018,6,t3110900,222
2018,6,t3111100,84
2018,6,t3111200,24
2018,6,t3111300,42
2018,6,t3111400,70
2018,6,t3111500,132
2018,6,t3111600,40
2018,6,t3122500,207
2018,6,t3122600,26
2018,6,t3125500,306
2018,6,t3125600,18
2018,6,t3125700,980
2018,6,t3125800,879
2018,6,t3125900,971
2018,6,t3126000,1154
2018,6,t3126100,514
2018,6,t3126200,505
2018,6,t3980000,89
2018,7,t1100100,10
2018,7,t3000101,453
2018,7,t3000102,904
2018,7,t3000300,236
2018,7,t3000601,220
2018,7,t3000603,71
2018,7,t3001100,134
2018,7,t3001700,325
2018,7,t3002200,488
2018,7,t3002400,229
2018,7,t3002700,595
2018,7,t3003200,354
2018,7,t3003300,689
2018,7,t3003800,132
2018,7,t3005901,798
2018,7,t3005902,919
2018,7,t3006800,325
2018,7,t3007700,404
2018,7,t3007801,385
2018,7,t3008100,66
2018,7,t3008200,828
2018,7,t3008300,288
2018,7,t3008400,303
2018,7,t3008500,420
2018,7,t3009500,342
2018,7,t3009600,248
2018,7,t3011000,135
2018,7,t3011703,21
2018,7,t3011704,51
2018,7,t3011800,94
2018,7,t3011998,152
2018,7,t3012001,133
2018,7,t3012003,468
2018,7,t3012101,434
2018,7,t3012102,142
2018,7,t3020101,18
2018,7,t3020102,50
2018,7,t3020200,972
2018,7,t3020301,349
2018,7,t3020302,338
2018,7,t3020303,416
2018,7,t3020304,418
2018,7,t3020400,614
2018,7,t3020500,388
2018,7,t3020600,250
2018,7,t3020700,279
2018,7,t3020801,123
2018,7,t3020804,172
2018,7,t3020902,85
2018,7,t3020903,85
2018,7,t3021001,235
2018,7,t3021002,127
2018,7,t3021100,134
2018,7,t3021200,187
2018,7,t3021300,532
2018,7,t3021400,257
2018,7,t3021501,276
2018,7,t3021502,453
2018,7,t3021503,331
2018,7,t3021504,146
2018,7,t3021505,185
2018,7,t3021601,138
2018,7,t3021602,250
2018,7,t3021700,90
2018,7,t3021800,12
2018,7,t3021900,34
2018,7,t3022000,17
2018,7,t3022101,123
2018,7,t3022102,154
2018,7,t3022200,57
2018,7,t3022301,107
2018,7,t3022302,244
2018,7,t3022400,250
2018,7,t3022700,84
2018,7,t3022801,16
2018,7,t3022802,170
2018,7,t3022901,132
2018,7,t3023000,89
2018,7,t3023200,462
2018,7,t3023300,477
2018,7,t3023400,564
2018,7,t3023501,73
2018,7,t3023502,17
2018,7,t3023801,36
2018,7,t3023802,25
2018,7,t3023901,10
2018,7,t3023903,72
2018,7,t3024003,146
2018,7,t3024004,299
2018,7,t3024005,42
2018,7,t3024100,72
2018,7,t3024200,72
2018,7,t3024300,124
2018,7,t3024400,283
2018,7,t3024500,58
2018,7,t3024600,238
2018,7,t3024700,140
2018,7,t3024801,151
2018,7,t3024802,390
2018,7,t3024901,49
2018,7,t3024902,195
2018,7,t3024903,269
2018,7,t3025100,160
2018,7,t3025201,557
2018,7,t3025205,421
2018,7,t3025301,68
2018,7,t3025302,388
2018,7,t3025401,314
2018,7,t3025403,218
2018,7,t3025601,228
2018,7,t3025603,48
2018,7,t3025605,109
2018,7,t3025701,325
2018,7,t3025702,213
2018,7,t3025801,99
