name,date,total_pop,median_age,male_perc,female_perc,white_perc,black_perc,asian_perc,other_perc,employed_perc,unemployed_perc,income_below_poverty_perc,income_median,income_mean,k_12_perc,college_undergrad_perc,total_pop_above_25_w_bach_degree_perc,stem_degree_perc,stem_related_degree_perc,business_degree_perc,education_degree_perc,humanities_degree_perc,healthInsured_perc,mean_travel_work,occupied_housing_units,owned_housing_units,rented_housing_units,life_expectancy,total_enrolled_SNAP,asian_SNAP_enrollment_perc,black_SNAP_enrollment_perc,other_SNAP_enrollment_perc,white_SNAP_enrollment_perc,hdi_index,num_households,single_parent_households,mobile_home_households,no_HS_diploma_households,no_vehicle_households,limited_english_households,eviction_filings,eviction_rate_perc,hl_binge_drinking_prev,hl_high_blood_pressure_prev,hl_cancer_prev,hl_asthma_prev,hl_heart_disease_prev,hl_doctor_visits_prev,hl_smoking_prev,hl_dentist_visits_prev,hl_kidney_disease_prev,hl_poor_mental_health_prev,hl_obesity_prev,hl_poor_sleep_prev,hl_stroke_prev,hs_subsidized_units,hl_VA_health_coverage,hl_public_coverage,hl_medicare_coverage,hl_private_coverage,inc_no_internet_households,inc_internet_households,hs_median_rent,acs_SNAP_household_total,acs_SNAP_household_white,acs_SNAP_household_black,acs_SNAP_household_Asian
t3026510,2018,3579.0,41.0,41.0,59.0,85.0,6.0,4.0,1.0,70.0,2.0,5.0,72990.0,100911.0,68.0,16.0,1301.0,37.0,4.0,35.0,9.0,14.0,98.0,24.0,1658.0,968.0,690.0,88.0,877.0,,42.0,2.0,55.0,6.82,1658.0,110.0,0.0,38.0,48.0,42.0,,,22.9,22.4,6.8,7.3,4.2,69.3,11.8,79.3,2.3,8.6,22.6,27.2,2.2,13.0,76.0,502.0,695.0,3000.0,318.0,3261.0,1242.0,39.0,39.0,0.0,0.0
t3026510,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026511,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026511,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026511,2018,3860.0,31.0,53.0,47.0,65.0,25.0,6.0,0.0,77.0,2.0,10.0,59592.0,79116.0,51.0,31.0,897.0,37.0,12.0,27.0,7.0,18.0,95.0,21.0,1570.0,567.0,1003.0,77.0,1537.0,,50.0,0.0,48.0,5.26,1570.0,195.0,0.0,184.0,113.0,41.0,21.0,57.0,24.5,21.8,5.3,8.0,4.0,66.9,15.7,71.2,2.2,10.6,25.7,30.3,2.1,29.0,24.0,707.0,277.0,2902.0,595.0,3251.0,955.0,103.0,58.0,36.0,0.0
t3026511,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026512,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026512,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026512,2018,6212.0,46.0,53.0,47.0,88.0,3.0,5.0,2.0,65.0,3.0,7.0,68472.0,115617.0,54.0,28.0,2565.0,41.0,7.0,28.0,8.0,16.0,94.0,22.0,2598.0,1574.0,1024.0,88.0,2101.0,2.0,22.0,11.0,63.0,8.2,2598.0,40.0,0.0,297.0,156.0,127.0,11.0,55.0,22.3,24.3,6.9,7.4,4.7,69.9,12.3,79.5,2.4,8.8,24.0,26.8,2.3,49.0,48.0,638.0,929.0,4926.0,421.0,5317.0,1044.0,127.0,114.0,13.0,0.0
t3026512,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026514,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026514,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026514,2018,4829.0,34.0,52.0,49.0,78.0,3.0,14.0,0.0,77.0,3.0,8.0,65047.0,78254.0,58.0,9.0,1598.0,44.0,11.0,18.0,7.0,20.0,96.0,28.0,2293.0,808.0,1485.0,80.0,2331.0,6.0,25.0,2.0,64.0,5.38,2293.0,154.0,0.0,89.0,85.0,70.0,77.0,48.0,24.5,19.3,5.3,7.3,3.4,66.6,13.2,77.0,2.0,9.2,21.7,28.5,1.8,10.0,143.0,741.0,666.0,3791.0,501.0,4320.0,1183.0,112.0,112.0,0.0,0.0
t3026514,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026605,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026605,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026605,2018,3623.0,48.0,46.0,55.0,85.0,1.0,13.0,0.0,63.0,2.0,0.0,104762.0,138561.0,77.0,10.0,1585.0,32.0,5.0,37.0,10.0,16.0,97.0,24.0,1383.0,1267.0,116.0,82.0,118.0,,,,100.0,7.14,1383.0,42.0,0.0,30.0,84.0,23.0,,,21.3,23.7,8.0,6.8,4.4,71.8,9.3,84.2,2.4,7.2,21.2,25.0,2.2,-1.0,93.0,226.0,764.0,3248.0,188.0,3405.0,1121.0,0.0,0.0,0.0,0.0
t3026605,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026606,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026606,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026606,2018,5077.0,38.0,50.0,51.0,90.0,3.0,5.0,0.0,69.0,2.0,5.0,113384.0,144305.0,70.0,14.0,2132.0,33.0,8.0,25.0,8.0,26.0,98.0,24.0,1834.0,1367.0,467.0,88.0,864.0,,44.0,,55.0,7.83,1834.0,98.0,12.0,56.0,72.0,4.0,,,22.8,23.1,7.2,7.1,4.2,70.3,10.7,82.5,2.3,7.9,22.8,25.9,2.1,19.0,66.0,372.0,715.0,4555.0,126.0,4912.0,1128.0,36.0,19.0,0.0,3.0
t3026606,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026609,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026609,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026609,2018,2830.0,47.0,51.0,49.0,86.0,0.0,4.0,1.0,68.0,1.0,5.0,82450.0,102590.0,69.0,17.0,851.0,30.0,6.0,35.0,11.0,17.0,94.0,18.0,1133.0,1064.0,69.0,88.0,142.0,,54.0,,45.0,7.63,1133.0,30.0,26.0,47.0,27.0,84.0,,,20.9,27.4,8.2,7.4,5.7,71.3,13.2,79.5,2.8,8.9,24.9,26.6,2.8,2.0,56.0,207.0,537.0,2430.0,101.0,2709.0,1610.0,18.0,10.0,0.0,8.0
t3026609,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026610,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026610,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026610,2018,4630.0,44.0,51.0,50.0,85.0,5.0,2.0,2.0,57.0,3.0,2.0,106107.0,136172.0,70.0,11.0,1920.0,34.0,3.0,26.0,11.0,25.0,98.0,25.0,1623.0,1443.0,180.0,87.0,864.0,,29.0,,70.0,7.75,1623.0,72.0,0.0,108.0,20.0,94.0,,,22.1,25.3,7.6,7.1,4.8,71.4,11.2,81.0,2.5,7.9,23.5,26.0,2.4,40.0,106.0,448.0,862.0,3673.0,273.0,3944.0,896.0,76.0,68.0,0.0,0.0
t3026610,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026611,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026611,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026611,2018,4961.0,38.0,46.0,54.0,79.0,6.0,6.0,0.0,70.0,3.0,11.0,73338.0,93399.0,76.0,12.0,1876.0,40.0,10.0,21.0,10.0,20.0,95.0,21.0,2399.0,1689.0,710.0,83.0,3360.0,,81.0,,18.0,7.04,2399.0,251.0,0.0,27.0,114.0,0.0,,,22.0,23.1,7.2,7.4,4.2,70.3,11.4,80.5,2.4,8.5,23.1,26.6,2.2,70.0,128.0,714.0,812.0,3881.0,166.0,4781.0,1224.0,108.0,15.0,35.0,0.0
t3026611,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026612,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026612,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026612,2018,10654.0,38.0,47.0,53.0,77.0,5.0,14.0,0.0,76.0,1.0,3.0,109345.0,133618.0,74.0,8.0,4832.0,44.0,10.0,27.0,5.0,14.0,98.0,25.0,4032.0,3291.0,741.0,80.0,1347.0,17.0,31.0,8.0,42.0,7.42,4032.0,289.0,0.0,160.0,102.0,99.0,,,24.9,18.1,5.2,7.0,2.8,67.2,10.6,82.7,1.8,7.9,21.6,26.9,1.5,16.0,101.0,579.0,1211.0,9673.0,439.0,10215.0,1442.0,136.0,49.0,87.0,0.0
t3026612,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026613,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026613,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026613,2018,9670.0,37.0,51.0,49.0,62.0,11.0,23.0,0.0,69.0,3.0,3.0,137702.0,179821.0,70.0,16.0,3680.0,44.0,11.0,25.0,6.0,14.0,94.0,27.0,3205.0,2787.0,418.0,83.0,1519.0,10.0,31.0,3.0,54.0,7.85,3205.0,205.0,0.0,29.0,101.0,53.0,,,21.5,21.7,6.6,6.7,3.8,70.4,9.6,83.1,2.2,7.3,21.1,26.3,1.9,25.0,32.0,572.0,1041.0,8428.0,150.0,9520.0,1601.0,150.0,60.0,78.0,12.0
t3026613,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026702,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026702,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026702,2018,2731.0,49.0,45.0,55.0,89.0,6.0,2.0,1.0,59.0,2.0,6.0,52569.0,71160.0,62.0,14.0,466.0,22.0,12.0,15.0,21.0,29.0,97.0,21.0,1261.0,607.0,654.0,77.0,816.0,,28.0,15.0,56.0,4.38,1261.0,78.0,0.0,159.0,158.0,39.0,,,,,,,,,,,,,,,,2.0,90.0,412.0,728.0,2030.0,525.0,2078.0,883.0,83.0,35.0,42.0,0.0
t3026702,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026706,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026706,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026706,2018,3876.0,41.0,49.0,52.0,92.0,3.0,2.0,1.0,66.0,2.0,4.0,94152.0,119505.0,59.0,27.0,1114.0,40.0,8.0,22.0,12.0,18.0,98.0,27.0,1413.0,1368.0,45.0,,552.0,,52.0,,47.0,,1413.0,58.0,0.0,45.0,22.0,27.0,,,,,,,,,,,,,,,,5.0,97.0,388.0,722.0,3359.0,113.0,3750.0,1375.0,42.0,42.0,0.0,0.0
t3026706,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026707,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026707,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026707,2018,4805.0,41.0,51.0,50.0,91.0,2.0,3.0,2.0,79.0,2.0,3.0,92039.0,99944.0,64.0,27.0,1244.0,40.0,8.0,24.0,12.0,17.0,98.0,26.0,1909.0,1821.0,88.0,79.0,741.0,,25.0,1.0,73.0,5.98,1909.0,136.0,0.0,121.0,10.0,10.0,,,,,,,,,,,,,,,,4.0,106.0,366.0,554.0,4340.0,113.0,4675.0,1602.0,22.0,22.0,0.0,0.0
t3026707,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026708,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026708,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026708,2018,5869.0,41.0,50.0,50.0,86.0,6.0,4.0,0.0,67.0,3.0,8.0,74867.0,99404.0,73.0,16.0,1882.0,34.0,7.0,27.0,14.0,19.0,96.0,27.0,2302.0,1981.0,321.0,84.0,866.0,4.0,19.0,1.0,74.0,6.51,2302.0,157.0,0.0,96.0,33.0,0.0,,,,,,,,,,,,,,,,15.0,131.0,824.0,941.0,4742.0,357.0,5512.0,1162.0,54.0,39.0,0.0,15.0
t3026708,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026710,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026710,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026710,2018,9669.0,37.0,47.0,53.0,81.0,7.0,10.0,0.0,71.0,2.0,5.0,83697.0,93284.0,62.0,20.0,3545.0,30.0,7.0,28.0,11.0,24.0,99.0,25.0,4315.0,3077.0,1238.0,80.0,4040.0,5.0,50.0,7.0,36.0,5.99,4315.0,286.0,0.0,219.0,105.0,150.0,26.0,54.0,,,,,,,,,,,,,,87.0,110.0,1129.0,1406.0,8299.0,473.0,9196.0,1513.0,137.0,70.0,16.0,51.0
t3026710,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026711,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026711,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026711,2018,3116.0,40.0,50.0,50.0,88.0,5.0,1.0,2.0,69.0,2.0,4.0,71523.0,81169.0,66.0,23.0,784.0,29.0,7.0,32.0,13.0,20.0,93.0,25.0,1349.0,1138.0,211.0,,852.0,,32.0,1.0,65.0,,1349.0,58.0,0.0,31.0,24.0,21.0,,,,,,,,,,,,,,,,10.0,85.0,334.0,359.0,2552.0,241.0,2855.0,1406.0,56.0,30.0,26.0,0.0
t3026711,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026712,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026712,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026712,2018,3378.0,42.0,49.0,51.0,83.0,9.0,2.0,1.0,68.0,2.0,4.0,79519.0,85332.0,71.0,17.0,1127.0,31.0,10.0,29.0,13.0,17.0,98.0,23.0,1430.0,1115.0,315.0,82.0,1721.0,,57.0,8.0,33.0,6.18,1430.0,81.0,0.0,86.0,31.0,79.0,15.0,33.0,,,,,,,,,,,,,,40.0,82.0,538.0,611.0,2764.0,183.0,3181.0,1083.0,87.0,27.0,39.0,0.0
t3026712,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026713,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026713,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026713,2018,4426.0,43.0,47.0,53.0,90.0,4.0,3.0,0.0,76.0,2.0,2.0,89464.0,102952.0,67.0,16.0,1627.0,35.0,13.0,20.0,9.0,23.0,97.0,23.0,2030.0,1637.0,393.0,80.0,592.0,,31.0,,68.0,6.67,2030.0,117.0,0.0,56.0,35.0,11.0,,,,,,,,,,,,,,,,6.0,76.0,265.0,604.0,4011.0,234.0,4192.0,1200.0,0.0,0.0,0.0,0.0
t3026713,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026714,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026714,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026714,2018,10084.0,41.0,46.0,55.0,84.0,8.0,6.0,0.0,69.0,1.0,8.0,101686.0,128746.0,73.0,13.0,3831.0,34.0,9.0,23.0,14.0,20.0,99.0,29.0,4020.0,3038.0,982.0,85.0,2593.0,6.0,53.0,12.0,26.0,7.74,4020.0,334.0,17.0,143.0,117.0,180.0,18.0,33.0,,,,,,,,,,,,,,58.0,144.0,1101.0,1599.0,8738.0,582.0,9484.0,1357.0,140.0,69.0,48.0,23.0
t3026714,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026715,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026715,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026715,2018,16015.0,38.0,48.0,52.0,80.0,4.0,13.0,1.0,75.0,3.0,1.0,138317.0,150966.0,82.0,6.0,6263.0,38.0,6.0,27.0,12.0,17.0,97.0,26.0,5333.0,5088.0,245.0,84.0,1339.0,15.0,48.0,2.0,32.0,7.76,5333.0,483.0,0.0,185.0,25.0,236.0,15.0,40.0,,,,,,,,,,,,,,13.0,62.0,866.0,1169.0,14617.0,540.0,15400.0,1633.0,62.0,62.0,0.0,0.0
t3026715,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026716,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026716,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026716,2018,8333.0,41.0,49.0,51.0,84.0,3.0,8.0,1.0,75.0,1.0,1.0,153468.0,177388.0,77.0,10.0,3542.0,44.0,8.0,26.0,12.0,11.0,97.0,27.0,3014.0,2944.0,70.0,80.0,629.0,,21.0,,78.0,7.68,3014.0,171.0,0.0,113.0,0.0,23.0,,,,,,,,,,,,,,,,5.0,84.0,505.0,925.0,7537.0,151.0,8171.0,,33.0,33.0,0.0,0.0
t3026716,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026807,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026807,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026807,2018,5700.0,38.0,48.0,52.0,58.0,26.0,6.0,6.0,67.0,4.0,11.0,57277.0,72496.0,76.0,21.0,1085.0,23.0,10.0,12.0,18.0,37.0,93.0,23.0,2334.0,1515.0,819.0,79.0,7448.0,8.0,57.0,9.0,24.0,4.35,2334.0,304.0,14.0,240.0,220.0,83.0,43.0,44.0,19.6,28.9,6.9,8.1,6.3,70.2,17.4,65.9,3.2,11.3,28.6,31.3,3.4,173.0,135.0,1209.0,897.0,4026.0,669.0,5004.0,885.0,362.0,111.0,216.0,35.0
t3026807,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026809,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026809,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026809,2018,5527.0,29.0,45.0,55.0,34.0,42.0,12.0,8.0,72.0,6.0,19.0,39529.0,49519.0,63.0,25.0,454.0,43.0,4.0,34.0,5.0,14.0,82.0,27.0,1845.0,398.0,1447.0,,6912.0,8.0,67.0,16.0,7.0,,1845.0,436.0,0.0,794.0,187.0,600.0,134.0,40.0,20.6,23.5,3.2,9.6,3.4,67.4,21.9,55.0,2.5,14.5,33.7,37.6,2.4,30.0,30.0,2155.0,223.0,2354.0,1561.0,3951.0,886.0,389.0,111.0,218.0,27.0
t3026809,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026810,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026810,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026810,2018,5503.0,30.0,45.0,55.0,35.0,52.0,8.0,0.0,75.0,2.0,15.0,39194.0,53366.0,55.0,38.0,615.0,14.0,12.0,35.0,7.0,32.0,79.0,26.0,2141.0,997.0,1144.0,76.0,9270.0,18.0,65.0,6.0,9.0,3.75,2141.0,403.0,0.0,457.0,308.0,230.0,123.0,54.0,20.4,24.8,4.5,8.9,4.1,69.4,18.9,65.3,2.5,12.2,29.0,34.9,2.6,108.0,100.0,1302.0,515.0,2871.0,1480.0,3982.0,866.0,375.0,78.0,249.0,48.0
t3026810,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026811,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026811,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026811,2018,6020.0,33.0,47.0,53.0,42.0,29.0,21.0,2.0,73.0,2.0,8.0,73232.0,76075.0,81.0,10.0,932.0,39.0,13.0,19.0,13.0,16.0,90.0,26.0,1914.0,1500.0,414.0,78.0,7715.0,24.0,52.0,9.0,13.0,4.25,1914.0,333.0,8.0,315.0,31.0,326.0,11.0,27.0,20.2,25.1,5.2,8.1,4.3,69.8,16.6,69.5,2.5,10.7,27.1,32.7,2.5,76.0,54.0,1573.0,687.0,3761.0,551.0,5444.0,1442.0,195.0,62.0,98.0,35.0
t3026811,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026812,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026812,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t3026812,2018,7343.0,37.0,50.0,50.0,53.0,21.0,24.0,0.0,69.0,2.0,4.0,82088.0,113884.0,67.0,18.0,1760.0,27.0,9.0,42.0,8.0,13.0,92.0,27.0,2382.0,2098.0,284.0,80.0,3399.0,36.0,40.0,6.0,15.0,6.15,2382.0,356.0,0.0,461.0,189.0,359.0,,,22.0,21.5,5.3,7.3,3.6,68.9,13.9,75.7,2.1,9.0,22.6,30.7,2.0,11.0,140.0,555.0,847.0,6197.0,245.0,7069.0,1464.0,76.0,11.0,38.0,27.0
t3026812,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026814,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,
t3026814,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
